#longitude	latitude	city
27.666700	46.233300	198
27.566700	47.216700	1735
26.735200	47.123800	1212
26.886100	47.617400	328
27.016700	47.766700	1854
27.928900	47.761700	117
29.346100	47.886900	1718
28.856900	47.284700	779
28.078500	46.861100	1393
29.358300	46.842500	689
29.471100	46.830600	1829
35.000000	46.916700	909
36.588300	49.798700	538
37.161100	49.309500	352
39.073300	46.984400	914
39.756700	46.458300	922
38.445200	45.752900	1758
38.176000	45.647300	658
40.240000	45.516100	1052
41.030500	45.351000	857
46.659200	45.270100	2062
49.691700	49.437800	231
49.483300	50.733300	835
40.341200	50.858800	30
37.821400	50.570900	1752
34.312900	51.150200	191
38.399400	54.748100	991
38.284400	55.397500	199
38.166700	56.033300	812
37.905800	55.581400	1067
37.636100	55.405000	368
37.938000	54.921200	1120
35.967100	52.999500	873
36.916700	52.200000	885
32.807800	53.809200	1719
31.887100	49.222400	1722
33.961900	44.836100	1409
34.103000	44.433600	611
28.465000	43.838800	71
31.379200	41.169400	21
30.201100	40.848600	19
28.150000	38.200000	2024
27.166700	38.133300	1600
30.129200	31.139700	814
31.266700	31.000000	48
31.353100	30.179400	522
30.841800	29.309900	551
34.729600	31.662500	1455
35.166700	31.883300	159
35.065800	32.185800	1452
35.020800	32.563500	45
35.617800	33.980800	809
35.578300	33.235600	1813
35.563000	32.713800	868
35.393400	32.560200	529
35.716700	34.116700	1456
36.133300	36.016700	1218
39.080600	37.043900	897
38.916700	38.550000	1620
35.701900	36.973700	1670
34.625200	38.745900	665
32.895300	40.032000	1446
34.432700	40.860400	693
35.720100	41.074800	326
36.721900	41.198900	308
41.637200	41.638600	150
40.111000	40.787400	2026
42.700000	40.583300	438
44.485800	42.124200	18
44.633500	43.729500	1061
45.050300	43.238600	1251
45.606700	43.056100	889
46.456000	42.649100	1836
45.755600	43.302100	685
45.776400	43.428100	646
47.969700	42.022800	498
45.094700	41.454700	606
44.651700	40.963300	1863
44.382500	40.486100	1676
44.966700	39.500000	98
41.480600	37.586700	1625
41.566700	38.033300	609
44.524400	33.818300	860
47.267900	32.694100	446
45.195800	34.729400	844
50.886700	35.847400	862
46.789000	34.926700	1674
46.587700	35.884900	176
46.125300	38.173600	1545
46.511300	38.805600	91
51.300000	36.683300	831
53.283600	36.744300	863
58.383300	37.950000	75
57.262700	27.728600	1463
61.683300	27.116700	1622
67.905500	27.847700	1673
70.033300	21.883300	800
70.300000	21.159700	1084
71.050000	22.833300	1115
55.943200	25.789500	1475
55.553300	25.565300	1877
55.274600	25.221900	1630
47.162700	23.991500	466
38.933300	15.333300	78
37.650000	-0.333300	367
37.016700	-0.166700	1235
36.816700	-1.283300	1229
35.866700	-1.083300	1237
14.683300	-13.783300	286
18.161600	-33.344400	2030
18.421300	-33.941000	1946
18.420000	-34.155900	625
27.232900	-31.703100	946
27.217400	-32.834800	467
30.855800	-30.096300	1988
30.886400	-29.965700	1876
31.000100	-29.834800	1327
28.414500	-26.204700	457
28.303000	-26.222000	1966
28.270300	-26.057900	626
27.900000	-26.033300	1733
28.267100	-25.825900	1987
28.149400	-25.805800	1894
28.116700	-25.800000	1943
27.150000	-24.933300	1541
47.783300	-18.333300	44
57.580200	-20.018400	957
57.583300	-20.050000	165
55.533300	-20.900000	217
57.483300	-20.300000	1384
63.408300	-19.694400	1329
115.736800	-31.779000	1210
116.033300	-30.466700	397
117.082400	-32.532500	1376
117.833300	-34.516700	2000
121.875000	-33.857000	1284
120.046900	-33.583000	1481
137.731100	-35.044000	504
138.942500	-35.002900	442
147.250000	-33.533300	263
149.783300	-29.916700	162
145.016700	-26.633300	349
148.683300	-20.283300	294
141.909000	-12.698000	1160
150.789300	-23.187600	1209
151.766700	-27.050000	1289
152.033300	-26.883300	621
166.050000	-21.866700	235
176.824200	-39.674400	1333
176.133300	-37.716700	612
175.450000	-37.866700	698
175.300000	-38.050000	1812
173.505700	-35.393200	1482
151.609800	-32.974900	226
151.481500	-32.837800	1349
151.515400	-32.790800	379
150.983300	-33.383300	1989
151.216700	-33.733300	167
150.924100	-33.882600	293
150.880700	-33.911200	268
150.550000	-34.150000	1206
150.600000	-33.716700	1962
150.890100	-32.261200	1220
151.083300	-31.200000	1368
151.350000	-30.466700	2019
153.150000	-28.866700	380
152.133300	-28.050000	640
152.052800	-27.530900	1410
151.962500	-27.586800	327
152.597000	-27.566100	1095
152.866700	-27.600000	1490
152.882800	-27.559400	163
153.058300	-27.483300	1276
153.044500	-27.355900	2051
153.183300	-27.516700	297
149.966700	-36.350000	465
150.430600	-34.439300	1971
150.282300	-34.491600	1133
147.351600	-35.145200	1838
146.918800	-36.145400	127
145.400000	-36.383300	1680
143.364700	-37.686000	1714
144.564300	-37.972800	382
145.933300	-41.083300	1991
147.066700	-41.000000	1062
147.331700	-42.883200	726
146.233300	-38.250000	1239
145.950000	-37.933300	1245
145.166700	-37.950000	1603
145.066700	-37.033300	719
144.150000	-35.733300	605
141.366700	-35.233300	407
137.766700	-34.516700	1602
122.399400	-28.625300	977
118.116700	-30.883300	134
119.633900	-5.248200	1337
121.068000	-3.108500	1398
120.863600	-2.533300	1287
119.799300	-3.927500	1689
117.089400	-8.429200	193
116.658700	-8.511800	1604
115.223000	-8.420300	1870
113.059800	-7.200100	1230
114.210100	-7.750700	74
111.895600	-8.241000	791
112.303700	-7.670300	129
112.049300	-6.902100	1141
111.601400	-6.680600	115
111.605000	-6.704900	131
111.469900	-6.651400	194
111.016700	-6.483300	22
111.019700	-7.370000	848
110.896200	-6.564800	1132
110.488600	-7.006700	1351
110.420000	-7.245000	1219
109.470000	-7.359400	130
109.513000	-6.873900	847
108.006700	-6.852200	43
107.076400	-6.274700	371
106.981400	-6.312300	133
106.859600	-6.184800	801
106.806500	-6.196900	1360
106.814100	-6.161600	1362
105.526900	-5.117800	888
104.200000	-4.983300	853
102.222000	2.240800	1083
102.171600	2.521900	595
103.956100	1.341100	1701
103.890800	1.356700	734
116.250000	5.783300	828
124.300000	7.216700	435
125.648900	7.110000	1334
123.846100	8.309600	1704
123.321900	8.038200	431
123.858600	10.286100	1444
122.592200	10.655800	803
122.605300	11.431000	82
124.307200	11.803600	1911
123.495300	13.258900	1292
121.846900	13.322200	610
121.141000	13.805500	110
120.925300	13.879400	1789
120.883900	14.338900	1345
121.120800	14.210800	1123
121.111000	14.637900	396
121.070800	14.515800	677
120.598300	14.561900	1021
120.810400	14.844300	1086
120.550000	14.983300	1094
120.542100	15.071600	1406
120.448900	15.359700	259
121.089600	16.283800	495
120.307100	22.641900	427
120.315000	23.305300	738
120.559700	23.985800	105
121.200000	23.116700	355
128.033300	26.616700	1080
127.983300	26.371200	1163
121.538900	24.960000	2007
144.786300	13.444300	1142
131.290800	31.385000	920
130.400000	31.950000	725
130.620600	32.502400	676
130.466700	32.566700	1662
130.600000	33.200000	833
130.735200	32.858700	1780
130.718900	32.813600	2013
129.722800	33.159200	1629
126.900000	34.550000	1275
126.574200	34.177500	1272
126.930600	34.383600	673
127.589200	34.975300	924
128.610300	34.733900	360
128.820000	35.099200	1543
128.681100	35.228100	337
129.008600	35.558900	366
129.138600	35.749400	351
128.212300	35.747300	1225
128.408100	36.975000	1875
127.439400	35.315600	1999
126.297800	34.466700	1628
121.265800	31.169400	2011
122.282900	30.027000	2046
121.293100	30.248900	1678
121.245700	30.176400	2012
120.990300	30.075100	1205
119.839200	29.218300	737
119.456100	29.083900	2017
119.405800	27.409200	2010
118.960300	27.426400	797
118.615000	27.429400	1675
119.466900	27.034600	1682
119.333300	25.900000	748
118.480000	24.772800	1859
117.516400	25.555000	107
117.045300	24.281900	1027
116.390400	23.454100	798
115.150400	23.233200	2006
114.561800	23.427400	2009
116.274700	23.620600	2008
116.911100	27.297300	1015
117.948900	28.662500	1028
120.430900	30.531100	362
120.629800	31.314700	1377
119.866700	30.600000	1168
118.241700	31.625000	1677
116.552800	31.650000	1960
115.600000	32.116700	1959
115.770300	33.877200	239
115.833300	36.666700	1846
117.532500	37.651700	2027
126.741900	37.583900	1793
127.071000	37.331000	1772
127.083300	37.516700	1702
127.641100	37.304200	679
127.216700	36.916700	771
127.104600	37.602000	808
126.722000	37.505300	262
126.581400	37.652200	2031
122.991100	39.700800	370
117.937700	50.925200	29
117.139900	51.591000	869
116.500000	51.866700	1636
115.516700	52.350000	1923
104.186700	52.897600	267
102.910400	53.435700	1790
117.100000	60.233300	822
129.137000	61.477700	1395
138.766700	47.233300	1248
140.273600	38.153900	824
140.116700	37.683300	1312
139.570800	37.729200	884
137.333300	37.433300	915
137.100000	37.416700	93
138.416700	35.783300	728
139.089700	35.671700	764
139.629700	35.855900	1267
139.417400	35.545400	1268
139.494800	35.342300	429
139.550000	35.333300	2015
140.033300	35.480000	52
140.311600	35.309700	15
140.316700	35.783300	1233
139.980400	35.821000	1578
139.705500	36.057600	1685
139.795600	35.793600	1795
139.850000	35.750000	62
139.948400	35.710200	593
139.223600	35.371100	694
138.783300	34.666700	892
138.200000	34.666700	1781
137.133300	35.316700	1794
136.966700	35.050000	1309
135.783300	34.633300	893
135.548900	34.496500	1314
135.631900	34.620500	926
135.039100	35.160300	1799
133.935000	34.661700	1308
133.748300	34.554700	918
132.766100	33.841700	1118
132.716700	33.283300	845
133.383300	34.566700	1684
134.289900	35.386300	430
139.000000	36.500000	20
139.583300	36.366700	1802
141.179000	38.408900	718
141.116700	38.983300	724
142.457800	44.350600	1246
142.209200	47.997800	758
134.000000	46.220000	1418
130.850000	45.800000	1453
131.969200	44.309200	1427
131.430000	43.040000	1240
128.997200	42.539700	711
124.231700	41.635300	2003
122.909700	41.217200	1033
119.567200	35.579400	1008
116.983300	35.300000	1009
114.395800	35.711100	1026
112.667500	37.744700	1454
115.817500	38.870000	61
102.775000	46.263900	72
110.066400	34.565300	739
114.316700	30.250000	2004
113.900000	29.983300	2034
113.748600	28.968900	1231
115.670300	28.338300	478
112.539800	25.232500	1029
110.863200	26.344100	1039
110.846400	27.546700	2029
108.766700	30.850000	2032
106.890800	31.066600	280
107.506400	28.629700	663
102.989400	27.771600	799
105.666400	29.765800	2048
94.833300	26.283300	1862
100.333300	24.316700	2028
103.023000	21.386000	462
105.418800	21.306500	1932
109.169500	21.668200	713
111.015000	22.470800	686
112.466200	22.050700	338
113.202500	23.102400	479
113.250000	23.116700	295
113.235300	23.242600	432
113.882500	22.787400	639
114.400000	23.083300	741
114.183300	22.350000	1957
114.183300	22.550000	1024
114.116700	22.233300	2033
110.155800	19.665600	796
109.054400	19.367500	470
108.883300	15.050000	678
105.119300	12.428700	214
105.062700	13.594300	1424
103.996600	11.855100	906
107.016700	10.950000	1848
106.731900	10.834200	745
102.500000	5.750000	827
102.400000	5.833300	1343
101.707300	6.398100	123
99.666900	7.386200	2016
100.381400	5.463400	1356
102.100000	3.016700	829
101.795200	2.988500	1797
101.778300	3.143700	1798
98.949300	2.877500	1773
99.314000	3.414800	617
100.077900	7.617900	1365
99.333100	9.140100	46
99.416700	9.150000	119
98.415100	9.194000	865
99.166700	10.500000	369
99.900000	12.666700	124
101.165800	12.698900	125
100.000000	13.400000	128
100.983500	13.362200	1208
100.933300	13.883300	120
100.611600	13.785500	1958
100.683300	14.733300	121
100.333300	14.950000	122
100.300000	16.383300	126
100.233300	16.916700	1825
99.337000	17.880500	1734
78.933300	13.650000	1374
78.008300	15.013000	181
75.116700	15.783300	1634
75.350000	12.050000	1796
75.566700	11.966700	772
76.566700	11.483300	1223
75.868900	11.178000	1465
76.255900	9.920100	1213
78.940600	9.822800	54
76.966700	9.850000	751
79.915900	6.854500	1244
80.450000	5.966700	452
80.416700	7.483300	720
79.875700	7.164300	842
79.900300	7.218000	830
80.166700	7.483300	601
80.133300	12.950000	364
80.240800	13.070000	353
80.278100	13.081900	1340
80.050000	15.350000	1801
75.516700	18.016700	1070
75.966700	17.166700	767
75.700000	16.183300	103
74.466700	16.166700	682
73.850000	15.500000	1503
73.706900	16.115600	1321
73.366700	18.616700	41
72.800000	19.183300	1109
76.383300	18.733300	40
76.483300	24.983300	118
72.383300	23.916700	1690
73.066700	25.700000	179
73.936400	26.203100	782
75.433300	27.266700	100
77.200000	27.866700	1443
79.219700	24.830500	99
79.222700	24.628200	136
78.808900	24.696600	1687
79.116700	21.950000	336
78.532400	21.421300	1170
78.133300	20.400000	2021
77.050000	19.183300	1445
77.100000	18.250000	454
78.116700	18.666700	1270
78.655000	17.430600	56
79.450000	17.366700	1903
80.200000	18.316700	1234
80.971400	16.297000	428
81.633300	17.250000	1397
81.724100	16.835500	834
82.043800	17.244400	832
83.550000	18.250000	459
83.616700	21.333300	135
83.966700	21.450000	1587
86.450000	22.516700	1217
88.630300	23.776900	1135
90.166700	23.983300	189
91.112300	23.974600	240
91.350000	29.666700	444
93.050000	27.300000	500
89.850000	25.300000	1076
87.848700	24.224300	1803
87.883300	23.066700	1464
81.116700	25.783300	859
81.040200	26.920000	633
81.916700	26.050000	60
83.723900	26.274400	138
83.983300	25.583300	273
84.883300	26.083300	1804
81.300000	24.533300	1501
79.733300	26.116700	820
79.383600	27.922700	1375
77.463300	29.560800	178
77.183300	30.983300	332
75.133300	32.933300	1871
74.079300	32.975700	180
74.351700	33.614700	102
74.222200	32.047200	861
74.883300	32.100000	1238
75.596700	31.096400	1286
75.233300	30.316700	1367
71.125900	29.008500	12
69.572500	32.298900	1956
70.924700	30.875400	783
73.183500	31.567800	333
73.010200	33.594100	1154
72.387300	33.593700	84
76.151900	39.706100	85
71.767800	40.477200	1807
75.453300	43.558100	2047
76.180400	43.148200	2045
81.075800	43.122800	339
87.600500	43.801000	1884
82.380100	50.074600	1889
86.568300	42.058600	2018
78.966700	44.550000	359
78.314700	45.452800	1175
85.200000	51.316700	77
86.193100	56.964700	556
88.405000	56.514400	750
93.621500	55.852900	1359
91.433300	52.866700	1417
83.733300	54.966700	1951
73.878600	54.657000	3
69.396900	53.282400	886
63.596000	54.678000	2038
63.643600	56.082500	1672
59.489100	55.573600	2025
61.174400	57.939700	2020
62.500000	57.233300	1081
60.765300	58.872600	1921
58.628300	57.688600	1477
56.298300	58.218900	864
54.920700	57.053800	2022
54.093300	58.937500	1590
51.541900	60.334400	846
56.414700	64.899200	356
139.975700	69.309600	456
151.700000	62.266700	1322
-165.477200	61.744800	1637
-143.666500	70.124100	816
-144.439600	61.515600	358
-127.700000	52.350000	1302
-114.183300	64.183300	1725
-107.034500	53.500100	1928
-104.533300	52.666700	1700
-109.751600	50.450100	1506
-108.028700	45.369300	1555
-114.180700	47.277100	1480
-117.860700	47.698300	1485
-123.549000	46.559000	990
-121.487000	45.799300	747
-121.895700	41.749700	1068
-119.329200	40.866200	619
-121.256300	39.593200	552
-120.836700	39.197700	497
-121.311100	38.291000	1865
-120.621400	38.206800	1591
-120.256800	37.994700	1739
-119.502900	37.002600	1423
-117.572300	34.426100	1366
-117.664300	33.455100	298
-116.835600	33.642500	712
-111.528000	33.191100	1596
-111.398900	33.361600	63
-102.341500	32.893400	1043
-104.388500	30.182800	1100
-101.050000	28.266700	514
-99.418700	28.030500	530
-95.452500	29.418500	1524
-91.846300	32.264800	1091
-90.041700	32.806500	1908
-90.126800	35.536500	148
-92.292900	38.692000	692
-93.434000	37.004700	377
-97.698600	42.032200	1128
-93.934300	40.832400	653
-92.079100	40.933300	1011
-90.956500	42.679700	1278
-90.539300	42.523600	1705
-89.289800	43.012500	1126
-87.789300	41.872500	1291
-88.439100	43.482700	1822
-87.931700	45.594400	1350
-85.650000	48.683300	1167
-91.670700	47.022700	1867
-91.929700	46.559900	1742
-96.594200	48.753100	956
-101.033300	50.133300	1158
-95.887700	47.653000	1127
-92.588400	44.660900	675
-94.749500	43.669200	1681
-100.724400	43.620300	1980
-105.260300	43.231900	190
-105.991900	38.536000	409
-105.115000	36.558100	1888
-112.244400	38.415500	1110
-108.420100	37.297100	1143
-106.780200	36.214000	602
-98.206300	37.999200	1
-97.266300	37.628200	1124
-96.729700	36.117900	2014
-94.832300	36.966200	1372
-95.486500	35.436400	348
-98.536800	33.801900	1983
-97.210000	32.643700	855
-96.281300	32.360500	851
-90.799000	29.372500	1457
-87.666200	31.032600	1354
-88.272300	30.756400	1660
-87.198000	33.290400	2
-86.993900	33.579200	7
-85.672500	33.251000	410
-84.315200	33.018100	1130
-81.635400	35.530000	310
-81.217700	37.444300	970
-82.140100	37.648400	1489
-83.101600	37.334000	566
-84.883600	37.915100	1585
-85.702600	37.963300	1679
-86.766600	38.937100	1328
-86.863400	37.666000	1981
-85.806500	42.031200	1096
-84.166100	42.007600	1313
-83.740800	41.419200	1840
-82.937400	42.375900	660
-80.856600	41.756400	89
-81.833700	43.075000	68
-80.696700	43.209000	768
-80.255000	44.106400	1137
-79.501400	44.114900	1260
-79.746300	43.160700	583
-83.835200	40.559500	1530
-83.939900	39.990100	1279
-83.120100	39.863900	661
-79.981000	39.757700	210
-79.866400	40.125100	164
-79.633900	41.222600	958
-78.774200	40.301100	1581
-78.949900	40.199200	729
-77.501000	42.483700	385
-75.689300	43.271500	1125
-77.616700	44.516700	450
-78.715800	44.160900	2023
-83.400000	47.833300	341
-71.515800	48.450100	969
-72.666700	48.883300	460
-73.158100	45.341800	1185
-70.192800	44.615900	501
-70.073100	44.435400	856
-69.634400	43.807000	1747
-72.435300	43.141800	1281
-71.617600	42.491800	1761
-72.676400	42.070400	553
-74.628700	43.042300	1550
-75.042900	41.842300	585
-73.976800	41.211800	1974
-73.672000	41.288800	635
-73.686200	40.793900	1092
-73.788100	40.728000	586
-74.106400	40.670500	152
-75.107800	40.097900	792
-75.226700	40.014300	109
-74.256300	40.218200	8
-75.289700	38.409700	1979
-75.842700	40.010700	1953
-76.165800	40.175700	532
-76.363600	37.802500	1984
-76.886000	34.688500	1582
-79.868700	33.357000	1554
-82.152500	32.538900	1866
-80.085500	26.345300	212
-86.731100	21.231100	774
-89.214000	20.771800	1599
-96.177200	19.127800	224
-96.450000	17.116700	421
-97.350000	18.316700	357
-97.733300	18.900000	1595
-97.158300	19.566700	1048
-96.883300	19.275000	521
-97.100000	18.916700	354
-97.916100	19.584500	11
-99.155700	20.413500	780
-100.183300	20.716700	938
-101.133900	20.620800	383
-100.477200	23.193500	1113
-103.346300	23.624600	296
-103.033300	20.583300	518
-104.250000	19.283300	1093
-99.335000	18.726200	1241
-99.333300	19.356400	2035
-99.196900	19.449900	1352
-97.747200	17.728600	277
-89.683300	13.933300	520
-77.366700	18.400000	250
-89.027800	13.938100	1770
-74.287500	10.997200	1440
-71.449200	10.469400	517
-70.233300	9.633300	303
-73.222800	6.635700	139
-74.048600	5.477800	398
-74.216800	4.579400	1727
-80.133300	-0.166700	953
-80.416700	-0.600000	302
-76.882800	0.084700	952
-76.966700	-12.033300	1614
-76.966700	-12.133300	374
-72.416700	-13.566700	1371
-71.227200	-30.200800	42
-69.933300	-27.083300	80
-67.633300	-27.683300	560
-63.580400	-32.610700	434
-61.902800	-31.090200	1468
-60.683300	-33.100000	1189
-61.316700	-33.700000	1936
-64.993300	-33.175400	4
-69.177800	-38.805600	1385
-72.600000	-38.733300	1816
-72.516700	-51.733300	1442
-63.683300	-40.433300	664
-58.516700	-34.650000	1467
-58.566100	-34.599900	1851
-58.761800	-34.509600	1200
-60.936300	-35.988300	1937
-55.900000	-34.700000	528
-51.816700	-30.850000	287
-54.666700	-30.983300	475
-54.633300	-28.283300	279
-49.118800	-26.889900	1583
-49.677400	-25.521500	116
-49.716700	-24.783300	1728
-50.366700	-21.866700	807
-50.516700	-22.066700	1904
-51.983300	-22.616700	776
-48.383300	-19.233300	157
-57.516700	-16.533300	404
-55.982900	-15.454300	408
-54.934400	-10.169300	1119
-48.387800	-13.426800	1156
-49.441800	-18.329500	778
-45.282400	-22.008500	795
-46.589500	-22.781700	1378
-47.021000	-23.688000	322
-43.766700	-21.066700	1499
-42.170300	-21.763300	967
-42.516700	-20.766700	476
-41.283300	-20.150000	245
-42.766100	-18.167800	584
-41.337400	-17.679100	1817
-41.050000	-19.250000	220
-42.606400	-16.907800	805
-43.709900	-16.327800	299
-44.659200	-16.071700	1060
-45.450000	-10.916700	1619
-45.477000	-9.922800	143
-45.520200	-9.727400	620
-45.743800	-8.471900	1808
-49.673000	-3.768000	1861
-43.508700	-7.088800	794
-42.369600	-9.541100	1496
-43.083300	-10.983300	1586
-40.970800	-10.187100	949
-39.791500	-14.903100	1615
-38.116700	-12.666700	1190
-39.100000	-12.050000	278
-39.484700	-11.433900	1893
-39.710900	-10.340300	1282
-36.521700	-8.291900	1606
-37.566700	-5.783300	304
6.594600	5.861800	1306
3.900000	7.800000	761
7.583300	10.800000	837
9.566700	11.433300	473
6.760000	11.814100	1961
-17.454200	14.692800	548
-50.791400	1.743300	1419
-48.612200	-0.486200	1740
-57.000000	-0.983300	1826
-55.150000	5.816700	1134
-61.500000	7.300000	1864
-67.983300	7.500000	95
-62.733300	8.983300	1815
-61.500000	10.133300	1708
-61.433300	10.250000	634
-61.516700	10.666700	1548
-61.333300	10.633300	70
-59.616700	13.100000	1261
-59.616700	13.216700	1978
-61.056700	14.832900	982
-61.233300	15.900000	1929
-61.716700	16.000000	147
-61.583300	16.250000	161
-63.000000	18.250000	775
-62.983300	17.466700	340
-61.383300	15.283300	1955
-60.883300	13.900000	453
-61.750000	12.050000	580
-63.096100	10.308900	662
-66.288100	10.113300	211
-68.266700	12.150000	905
-69.886400	18.470000	2058
-69.666700	18.616700	1103
-70.500000	19.416700	0
-71.633300	19.483300	1617
-64.678100	32.381700	1549
-70.287000	46.578200	1551
-67.746600	46.926600	652
-64.833300	46.066700	160
-65.075400	45.948900	1821
-65.373500	45.649600	1954
-67.059200	44.808100	1055
-64.532100	44.350100	702
-64.417800	44.378400	1502
-64.292500	44.488900	1977
-63.074500	45.471900	852
-63.202800	45.531000	1290
-62.883300	46.016700	570
-61.261000	45.959300	492
-59.952700	46.121800	196
-54.916700	47.366700	104
-55.466700	47.683300	1405
-54.050000	47.183300	1032
-28.163200	38.411100	1505
-7.800000	53.733300	47
-6.578900	53.014400	1262
-4.787800	51.913900	1071
-4.283300	53.033300	1035
-7.270300	52.583100	1668
-8.783300	52.166700	325
-9.233300	52.316700	1204
-9.516700	52.050000	372
-9.616700	51.900000	301
-8.893300	52.939400	418
-7.826900	53.269400	557
-8.221100	53.210800	412
-7.374000	54.571000	489
-6.266700	54.466700	1073
-6.166700	54.983300	306
-6.700000	61.400000	1777
-1.383300	60.266700	16
5.400000	60.333300	709
5.400400	61.363500	433
5.933300	61.666700	623
9.650000	61.650000	1017
11.133300	63.200000	904
11.664400	62.102400	1730
14.183300	61.150000	207
9.450000	59.850000	573
13.233300	59.583300	1837
14.272000	59.531800	1762
14.133300	58.383300	574
13.800000	58.233300	917
16.616700	56.850000	228
13.250000	57.116700	249
11.983300	57.633300	114
11.683300	57.983300	471
9.827100	59.511300	890
9.200000	59.016700	1715
9.955100	56.894700	616
6.333300	58.533300	192
5.766700	60.016700	672
5.745300	59.863800	746
5.172300	59.792800	1782
5.250000	59.483300	206
5.298500	59.376500	839
-4.416700	57.983300	1839
-2.350000	57.650000	604
-2.350000	57.133300	608
-2.533300	57.016700	1764
-2.427300	56.748100	411
-2.883300	56.583300	770
-2.883300	56.450000	1811
-3.033300	56.166700	258
-3.333300	55.916700	632
-3.916700	56.016700	494
-3.516700	55.066700	389
-2.816700	53.366700	681
-3.216700	54.183300	76
-2.516700	53.716700	1129
-1.216700	53.850000	1873
-0.266700	54.150000	1494
-0.816700	54.000000	260
-0.750000	53.550000	1973
-0.350000	53.233300	1750
-0.450000	53.266700	1771
-1.250000	53.250000	523
-0.883300	53.066700	1757
-0.983300	52.916700	416
-1.033300	52.716700	1486
-1.083300	52.433300	1280
-0.750000	52.433300	1538
-0.450000	51.900000	989
-0.400000	51.400000	1053
-0.916700	51.133300	502
-1.383300	50.900000	777
-2.892200	51.545000	1982
-1.883300	52.150000	1580
-1.733300	51.950000	1038
-3.450000	53.266700	1547
-2.416700	51.816700	1976
-3.084100	51.048300	1975
-3.493300	51.456900	1037
-3.676700	51.533300	854
-4.117800	51.753600	1036
-3.496400	51.167800	1832
-3.533300	50.900000	1990
-3.783300	50.633300	1277
-5.197400	50.310600	1546
-5.600000	50.183300	1849
-3.784100	50.282500	867
-2.016700	50.600000	962
-2.817800	48.570500	1407
-3.639600	48.527700	232
-4.202400	48.497300	963
-2.700000	48.066700	244
-3.112700	47.598000	1387
-1.679500	47.596500	1107
-1.533300	47.616700	933
-1.116700	47.100000	1561
-0.986100	46.707000	1698
-0.218000	46.323400	1421
0.036400	46.246700	1576
-0.120800	46.589800	1566
0.377800	46.975600	1483
0.909300	46.322500	1791
1.571900	46.155900	334
1.630100	46.622500	1202
2.566700	46.283300	1020
2.735000	45.512400	343
3.081100	45.831400	202
3.125600	45.403000	67
3.383300	45.733300	1002
3.700000	45.633300	387
4.742500	45.266700	390
4.265100	45.561900	1910
3.816700	45.383300	541
