#longitude	latitude	city
-89.600000	41.160000	955
-89.680000	40.670000	960
-90.430000	40.930000	978
-90.660000	40.520000	985
-91.120000	40.780000	990
-92.450000	41.100000	1021
-93.650000	41.530000	1043
-95.900000	41.300000	1101
-96.020000	41.370000	1102
-95.920000	41.120000	1099
-96.750000	40.850000	1115
-96.380000	42.400000	1110
-97.430000	41.980000	1144
-97.350000	41.450000	1137
-98.320000	40.970000	1170
-98.950000	41.620000	1185
-98.680000	42.470000	1180
-99.150000	41.780000	1189
-99.650000	41.430000	1199
-100.000000	40.870000	2
-99.000000	40.730000	1197
-98.430000	40.600000	1172
-96.750000	40.320000	1114
-95.580000	40.070000	1091
-95.530000	40.280000	1089
-93.930000	40.620000	1050
-93.720000	40.250000	1045
-92.550000	40.100000	1024
-91.200000	39.930000	994
-90.630000	38.650000	982
-92.220000	38.820000	1013
-92.170000	38.600000	1011
-91.770000	38.130000	1000
-92.130000	37.750000	1009
-93.380000	37.230000	1037
-93.550000	38.730000	1042
-94.550000	38.850000	1065
-94.880000	38.820000	1073
-94.900000	38.850000	1076
-94.600000	39.120000	1067
-94.720000	39.320000	1069
-94.920000	39.370000	1074
-95.620000	39.070000	1093
-95.670000	38.950000	1094
-96.670000	39.150000	1112
-96.770000	39.050000	1116
-97.650000	39.550000	1151
-97.650000	38.800000	1150
-98.820000	38.870000	1182
-99.270000	38.850000	1194
-99.970000	37.770000	1205
-100.720000	37.930000	8
-100.970000	37.050000	12
-101.880000	37.000000	26
-102.600000	38.120000	32
-103.520000	38.050000	45
-103.700000	39.180000	50
-104.520000	38.280000	55
-104.770000	38.680000	61
-104.720000	38.820000	59
-104.830000	39.570000	65
-104.750000	39.720000	60
-104.870000	39.750000	67
-104.630000	40.430000	58
-105.020000	40.450000	68
-105.080000	40.580000	69
-104.820000	41.150000	63
-105.680000	41.320000	80
-106.820000	40.480000	97
-107.200000	41.800000	106
-106.470000	42.920000	93
-106.970000	44.770000	105
-105.530000	44.350000	74
-104.810000	44.350000	62
-105.380000	42.750000	73
-103.600000	41.870000	48
-102.980000	41.100000	35
-103.220000	40.170000	40
-101.700000	39.370000	23
-99.830000	39.380000	1203
-100.580000	40.220000	6
-101.390000	40.330000	16
-101.630000	40.530000	19
-100.680000	41.130000	7
-101.050000	42.050000	13
-102.800000	42.050000	33
-103.080000	42.830000	37
-103.600000	43.770000	49
-103.070000	44.050000	36
-103.100000	44.150000	38
-103.320000	45.160000	44
-102.170000	45.930000	28
-100.750000	46.770000	9
-100.430000	45.530000	3
-100.280000	44.380000	1
-101.600000	44.050000	20
-100.550000	42.870000	5
-99.980000	42.580000	1206
-99.320000	43.750000	1195
-99.320000	43.800000	1196
-97.380000	42.920000	1139
-96.730000	43.580000	1113
-95.150000	43.170000	1079
-95.580000	43.650000	1092
-95.820000	44.450000	1096
-96.800000	44.300000	1118
-98.030000	43.770000	1164
-98.220000	44.380000	1167
-97.150000	44.920000	1129
-98.430000	45.450000	1173
-97.150000	46.100000	1130
-98.680000	46.920000	1181
-97.400000	47.970000	1145
-97.180000	47.950000	1131
-96.180000	48.070000	1105
-95.350000	48.930000	1083
-98.870000	48.100000	1183
-98.900000	48.120000	1184
-101.350000	48.420000	15
-101.280000	48.270000	14
-101.830000	47.750000	25
-102.800000	46.780000	34
-103.630000	48.180000	46
-104.180000	47.720000	52
-105.580000	48.100000	77
-106.620000	48.220000	94
-106.930000	47.330000	103
-104.800000	47.130000	66
-105.870000	46.430000	83
-105.670000	45.670000	78
-108.530000	45.800000	119
-109.830000	46.430000	132
-109.450000	47.050000	125
-109.770000	48.550000	130
-111.180000	47.500000	150
-111.370000	47.480000	152
-112.370000	48.600000	172
-114.270000	48.300000	195
-114.080000	46.920000	193
-113.150000	46.670000	185
-112.000000	46.600000	176
-111.150000	45.780000	149
-110.430000	45.700000	138
